,id,Package Title,list_path,path_only_id,nature,outdoor,fatigue,sea,walking,exciting,day,culture,cluster,len
773,774,나 혼자 4박5일 제주 버스여행,"['오설록티뮤지엄', '노리매공원', '카멜리아힐', '황우지해안', '이중섭거리', '성산일출봉', '우도', '협재해수욕장', '월정리해변', '월정리해안도로', '김녕성세기해변', '김녕금속공예벽화마을']","[22, 119, 10, 23, 61, 3, 2, 8, 13, 707, 25, 211]",1.9166666666666667,2.6666666666666665,1.5,1.6666666666666667,2.5,1.0833333333333333,2.6666666666666665,0.5,3,12
774,775,second jeju,"['헬로키티아일랜드', '테디베어뮤지엄제주', '더마파크', '더마파크', '본태박물관', '협재해수욕장', '월정리해변']","[110, 153, 155, 155, 108, 8, 13]",0.8571428571428571,1.7142857142857142,1.4285714285714286,1.5714285714285714,1.4285714285714286,1.5714285714285714,2.7142857142857144,1.1428571428571428,2,7
775,776,제주도!,"['한라산영실코스', '오설록티뮤지엄', '쇠소깍', '우도']","[27, 22, 15, 2]",2.5,2.5,2.0,0.5,1.75,1.0,2.5,0.25,4,4
776,777,4박5일 제주도여행,"['서귀포항', '동일리포구', '단산', '이니스프리제주하우스', '오설록티뮤지엄', '애월한담해안산책로', '곽지해수욕장', '신창풍차해안도로']","[338, 888, 357, 179, 22, 19, 31, 165]",1.75,2.375,1.25,1.625,2.25,0.875,2.25,0.125,3,8
777,778,제주도 2박3일 가족여행,"['알프스승마장포니', '우도', '아쿠아플라넷제주', '에코랜드테마파크', '애월한담해안산책로']","[463, 2, 29, 18, 19]",1.6,2.4,1.6,1.4,2.2,1.0,2.8,0.0,3,5
778,779,제주도 여행,"['월정리해변', '연북정', '섭지코지', '우도', '성산일출봉', '정방폭포', '천지연폭포', '이중섭미술관', '주상절리대', '송악산', '오설록티뮤지엄', '성이시돌목장', '협재해수욕장', '애월해안도로']","[13, 434, 9, 2, 3, 17, 5, 214, 16, 65, 22, 174, 8, 59]",2.2142857142857144,2.642857142857143,1.6428571428571428,1.4285714285714286,1.8571428571428568,0.4285714285714285,2.4285714285714284,0.6428571428571429,0,14
779,780,제주 솔플,"['백록담', '산방산탄산온천', '주상절리대', '천지연폭포', '이중섭미술관', '쇠소깍', '비자림', '섭지코지', '성산일출봉', '만장굴']","[44, 38, 16, 5, 214, 15, 4, 9, 3, 6]",2.3,2.4,1.8,0.9,1.7,0.4,2.6,0.7,0,10
780,781,형과함께 제주도,"['협재해수욕장', '신창풍차해안도로', '오설록티뮤지엄', '테디베어뮤지엄제주', '박물관은살아있다']","[8, 165, 22, 153, 62]",1.2,1.4,1.0,1.6,1.4,1.4,2.2,1.0,2,5
781,782,제주도?,"['제주허브동산', '우도', '하고수동해변', '성산일출봉', '카멜리아힐', '소인국테마파크', '오설록티뮤지엄', '곽지해수욕장', '이호테우해수욕장', '사라봉', '제주러브랜드[휴업중]']","[84, 2, 310, 3, 10, 66, 22, 31, 223, 224, 80]",2.1818181818181817,2.272727272727273,1.7272727272727273,1.3636363636363635,2.272727272727273,1.0909090909090908,2.363636363636364,0.3636363636363636,3,11
782,783,제주도여행,"['용두암', '마방목지', '사려니숲길', '제주절물자연휴양림', '김녕성세기해변', '월정리해변', '비자림', '성산일출봉', '광치기해변', '섭지코지', '김영갑갤러리두모악', '서귀포항', '외돌개', '약천사', '성이시돌목장', '협재해수욕장', '애월한담카약', '산방산탄산온천']","[37, 93, 1, 32, 25, 13, 4, 3, 52, 9, 145, 338, 49, 117, 174, 8, 341, 38]",2.055555555555556,2.611111111111111,1.4444444444444444,1.7777777777777777,2.0,0.6666666666666666,2.4444444444444446,0.5555555555555556,4,18
783,784,실습끝시험전,"['오설록티뮤지엄', '카멜리아힐', '다랑쉬오름']","[22, 10, 72]",2.333333333333333,2.0,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,2.0,0.0,1,3
784,785,"3박4일, 여자 3명이 함께하는 제주도 여행","['월정리해변', '더힐하우스스파', '성산일출봉', '더힐하우스스파', '우도', '쇠소깍', '정방폭포', '이중섭거리', '새연교', '카멜리아힐', '이니스프리제주하우스', '협재해수욕장', '곽지해수욕장', '수목원테마공원', '제주러브랜드[휴업중]', '이호테우해수욕장', '에코랜드테마파크', '선녀와나무꾼']","[13, 971, 3, 971, 2, 15, 17, 61, 76, 10, 179, 8, 31, 602, 80, 223, 18, 83]",1.6111111111111112,2.111111111111111,1.3888888888888888,1.4444444444444444,1.6666666666666667,1.2222222222222223,2.388888888888889,0.2777777777777778,11,18
785,786,제주녀들,"['이호테우해수욕장', '카멜리아힐', '천제연폭포', '주상절리대', '협재해수욕장', '마라도', '쇠소깍', '섭지코지', '우도', '만장굴']","[223, 10, 20, 16, 8, 53, 15, 9, 2, 6]",2.7,2.8,1.8,1.5,2.0,1.0,2.5,0.2,4,10
786,787,밤도착2박3일제주도,"['곽지해수욕장', '애월해안도로', '에코랜드테마파크', '황우지해안열두굴', '제주러브랜드[휴업중]', '섭지코지', '제주김녕미로공원']","[31, 59, 18, 368, 80, 9, 42]",2.0,2.571428571428572,1.7142857142857142,1.5714285714285714,1.7142857142857142,1.4285714285714286,2.7142857142857144,0.1428571428571428,6,7
787,788,제주도 가족 여행,"['월정리해변', '아쿠아플라넷제주', '섭지코지', '우도', '쇠소깍', '성산일출봉', '비자림', '선녀와나무꾼', '에코랜드테마파크']","[13, 29, 9, 2, 15, 3, 4, 83, 18]",1.8888888888888888,2.333333333333333,2.0,1.1111111111111112,2.2222222222222223,0.7777777777777778,2.7777777777777777,0.3333333333333333,0,9
788,789,제주도_ with BONG,"['애월해안도로', '협재해수욕장', '오설록티뮤지엄', '주상절리대', '외돌개', '박물관은살아있다', '천지연폭포', '정방폭포', '주상절리대', '쇠소깍', '사려니숲길', '비자림', '성산일출봉', '섭지코지', '우도', '제주올레7코스', '제주올레7코스', '메이즈랜드', '용눈이오름', '만장굴', '김녕성세기해변']","[59, 8, 22, 16, 49, 62, 5, 17, 16, 15, 1, 4, 3, 9, 2, 130, 130, 30, 26, 6, 25]",2.333333333333333,2.619047619047619,1.809523809523809,1.2857142857142858,2.095238095238096,0.7142857142857143,2.4761904761904763,0.4285714285714285,4,21
789,790,제쥬도,"['이호테우해수욕장', '소인국테마파크', '오설록티뮤지엄', '이니스프리제주하우스', '협재해수욕장', '모슬포항', '가파도', '모슬포항', '카멜리아힐', '본태박물관', '쇠소깍', '정방폭포', '이중섭거리', '천지연폭포', '우도', '검멀레해변', '아쿠아플라넷제주', '섭지코지', '섭지코지', '성산일출봉', '메이즈랜드', '비자림', '제주에코승마장', '만장굴']","[223, 66, 22, 179, 8, 187, 89, 187, 10, 108, 15, 17, 61, 5, 2, 134, 29, 9, 9, 3, 30, 4, 376, 6]",1.875,2.333333333333333,1.6666666666666667,1.3333333333333333,1.9583333333333333,0.9583333333333334,2.5,0.375,3,24
790,791,3박 4일 제주여행,"['월정리해변', '우도', '제주베니스랜드', '에코랜드테마파크', '제주베니스랜드', '쇠소깍', '상효원', '천지연폭포', '카멜리아힐', '제주유리의성', '협재해수욕장']","[13, 2, 114, 18, 114, 15, 185, 5, 10, 78, 8]",1.818181818181818,2.4545454545454546,1.5454545454545454,1.181818181818182,1.6363636363636365,1.6363636363636365,2.363636363636364,0.2727272727272727,6,11
791,792,제쭈도 둘이서 두리두리,"['섭지코지', '제주도립김창열미술관', '카멜리아힐', '월정리해변', '월정리해안도로', '지미봉', '쇠소깍', '협재해수욕장']","[9, 273, 10, 13, 707, 219, 15, 8]",2.0,2.5,1.75,1.375,2.0,1.0,2.75,0.5,6,8
792,793,제주3박4일,"['거문오름', '에코랜드테마파크', '카멜리아힐', '오설록티뮤지엄']","[11, 18, 10, 22]",2.25,2.25,1.0,0.75,2.25,0.75,2.0,0.25,1,4
793,794,3박4일 제주도여행,"['김녕성세기해변', '월정리해변', '성산일출봉', '섭지코지', '제주베니스랜드', '정방폭포', '카멜리아힐', '오설록티뮤지엄', '이니스프리제주하우스', '제주유리의성', '제주빅볼랜드', '곽지해수욕장']","[25, 13, 3, 9, 114, 17, 10, 22, 179, 78, 99, 31]",1.8333333333333333,2.25,1.6666666666666667,1.5,1.9166666666666667,1.5,2.6666666666666665,0.3333333333333333,6,12
794,795,제주도,"['삼양해안도로', '우도', '섭지코지', '쇠소깍', '정방폭포']","[828, 2, 9, 15, 17]",2.6,3.0,2.2,1.2,2.0,1.0,2.6,0.0,8,5
795,796,3D2N JEJU ISLAND,"['비자림', '협재해수욕장', '외돌개', '군산', '용머리해안', '곶자왈', '화순곶자왈생태탐방숲길', '송악산', '오설록티뮤지엄', '애월해안도로']","[4, 8, 49, 141, 24, 121, 300, 65, 22, 59]",2.6,2.8,2.0,1.3,2.4,0.4,2.7,0.5,7,10
796,797,2박 3일 제주여행,"['에코랜드테마파크', '선녀와나무꾼', '메이즈랜드', '제주러브랜드[휴업중]', '협재해수욕장', '오설록티뮤지엄', '소인국테마파크', '황우지해안', '이중섭거리', '제주베니스랜드', '애월해안도로']","[18, 83, 30, 80, 8, 22, 66, 23, 61, 114, 59]",1.2727272727272727,1.818181818181818,1.2727272727272727,1.3636363636363635,1.4545454545454546,1.5454545454545454,2.5454545454545454,0.5454545454545454,11,11
797,798,연말여행 제주도 계수랑 ~♡,"['멍멍플레이스', '멍멍플레이스', '성산일출봉', '멍멍플레이스', '아쿠아플라넷제주', '제주국제컨벤션센터icc', '용눈이오름', '천지연폭포', '우도', '우도등대', '지미봉', '월정리해변', '협재해수욕장']","[981, 981, 3, 981, 29, 278, 26, 5, 2, 336, 219, 13, 8]",1.8461538461538465,2.076923076923077,1.4615384615384617,1.1538461538461535,1.8461538461538465,0.6153846153846154,2.5384615384615383,0.3076923076923077,3,13
798,799,2017 7월 제주도 2박3일,"['우도', '우도', '세화해안도로', '비자림', '애월한담해안산책로', '휴애리자연생활공원', '천제연폭포', '용머리해안', '오설록티뮤지엄', '수월봉']","[2, 2, 534, 4, 19, 41, 20, 24, 22, 90]",2.5,2.8,1.7,1.3,2.2,0.4,2.3,0.1,4,10
799,800,신나는 제주여행,"['애월한담해안산책로', '협재해수욕장', '카멜리아힐', '우도', '섭지코지', '비자림', '사려니숲길', '주상절리대', '용머리해안', '산굼부리']","[19, 8, 10, 2, 9, 4, 1, 16, 24, 21]",2.5,2.8,1.9,1.4,2.7,0.4,2.6,0.1,8,10
800,801,해피해피 제주도 렌트카투어 3박4일 ,"['용두암', '협재해수욕장', '알뜨르비행장', '하늘여행행글라이더체험장', '협재해수욕장', '월정리해변', '비자림', '만장굴', '우도', '성산일출봉', '섭지코지', '김영갑갤러리두모악', '외돌개', '정방폭포', '쇠소깍', '세리월드테마파크', '1100고지', '사려니오름', '산굼부리']","[37, 8, 183, 313, 8, 13, 4, 6, 2, 3, 9, 145, 49, 17, 15, 162, 105, 327, 21]",2.1578947368421053,2.789473684210526,2.0526315789473686,1.3157894736842106,2.1052631578947367,0.7894736842105263,2.9473684210526314,0.5789473684210527,8,19
801,802,현지랑 실이랑 제주도여행,"['곽지해수욕장', '이호테우해수욕장', '성이시돌목장', '카멜리아힐', '월정리해변']","[31, 223, 174, 10, 13]",2.2,2.8,1.4,2.2,2.6,1.4,2.6,0.0,5,5
802,803,1박2일 제주 여행기?,"['신창풍차해안도로', '협재해수욕장', '성산일출봉', '산굼부리']","[165, 8, 3, 21]",2.5,3.0,2.25,1.25,2.75,0.75,3.0,0.25,8,4
803,804,가족여행,"['월정리해변', '월정리해안도로', '섭지코지', '한라산어리목코스', '용눈이오름', '쇠소깍', '이중섭거리', '외돌개', '법환포구', '주상절리대']","[13, 707, 9, 161, 26, 15, 61, 49, 379, 16]",2.3,2.9,1.6,1.3,2.2,0.6,2.8,0.5,4,10
804,805,결혼기념 제주도,"['협재해수욕장', '곽지해수욕장', '쇠소깍', '우도', '황우지해안', '협재해수욕장', '월정리해변', '금능해수욕장', '공천포']","[8, 31, 15, 2, 23, 8, 13, 34, 597]",2.333333333333333,3.0,1.8888888888888888,2.333333333333333,2.2222222222222223,1.5555555555555556,3.0,0.0,5,9
805,806,오빠랑 3박4일 여행! 웨딩촬영 : SUMMER,"['애월해안도로', '카멜리아힐', '성이시돌목장', '협재해수욕장', '오설록티뮤지엄', '제주러브랜드[휴업중]', '애월한담해안산책로', '곽지해수욕장', '쇠소깍', '섭지코지', '월정리해변', '타보카월정리투명카약', '김녕성세기해변', '비자림', '사려니숲길', '마방목지', '샤이니숲길', '이호테우해수욕장']","[59, 10, 174, 8, 22, 80, 19, 31, 15, 9, 13, 382, 25, 4, 1, 93, 271, 223]",2.055555555555556,2.611111111111111,1.5555555555555556,1.7222222222222223,2.111111111111111,1.2777777777777777,2.4444444444444446,0.0,5,18
806,807,개종쓰와 제주도여행 부릉부릉,"['방주교회', '우도', '광치기해변', '용눈이오름', '협재해수욕장', '월정리해변', '제주조천스위스마을']","[75, 2, 52, 26, 8, 13, 47]",1.8571428571428568,2.4285714285714284,1.5714285714285714,1.7142857142857142,2.142857142857143,0.7142857142857143,2.571428571428572,0.4285714285714285,3,7
807,808,제주도 3박 4일 뚜벅이 여행_내굥,"['에코랜드테마파크', '메이즈랜드', '월정리해변', '우도', '성산일출봉', '섭지코지', '쇠소깍', '카멜리아힐', '오설록티뮤지엄']","[18, 30, 13, 2, 3, 9, 15, 10, 22]",2.2222222222222223,2.555555555555556,1.6666666666666667,1.0,2.333333333333333,1.0,2.6666666666666665,0.1111111111111111,4,9
808,809,JWJJ,"['월정리해변', '비자림', '성산일출봉', '광치기해변', '산굼부리', '선녀와나무꾼']","[13, 4, 3, 52, 21, 83]",2.1666666666666665,2.5,2.0,1.3333333333333333,2.1666666666666665,0.3333333333333333,2.833333333333333,0.6666666666666666,0,6
809,810,힙걸수와봄 주도여행,"['월정리해변', '메이즈랜드', '협재해수욕장', '성산일출봉', '이중섭거리', '카멜리아힐', '오설록티뮤지엄', '새별오름']","[13, 30, 8, 3, 61, 10, 22, 7]",1.875,2.25,1.125,1.375,2.125,1.0,2.5,0.5,3,8
810,811,2박3일 봄맞이 제주 한바퀴,"['제주우리병원', '애월해안도로', '신창풍차해안도로', '성이시돌목장', '산방산', '송악산', '천지연폭포', '주상절리대', '이중섭거리', '외돌개', '황우지해안열두굴', '새연교', '정방폭포', '쇠소깍', '사려니숲길', '제주절물자연휴양림', '선녀와나무꾼', '성산포항', '용눈이오름', '섭지코지', '광치기해변', '검멀레해변', '월정리해변']","[960, 59, 165, 174, 60, 65, 5, 16, 61, 49, 368, 76, 17, 15, 1, 32, 83, 461, 26, 9, 52, 134, 13]",2.1739130434782608,2.565217391304348,1.391304347826087,1.4782608695652173,1.608695652173913,0.6956521739130435,2.4347826086956523,0.4782608695652174,1,23
811,812,3박4일 제주도^^,"['애월해안도로', '협재해수욕장', '쇠소깍', '정방폭포', '정방폭포', '성산일출봉', '우도', '김녕성세기해변']","[59, 8, 15, 17, 17, 3, 2, 25]",2.5,3.0,2.25,1.625,2.125,1.0,2.875,0.125,8,8
812,813,혜정언니랑 제주도>_<,"['이호테우해수욕장', '애월해안도로', '한림공원', '오설록티뮤지엄', '노리매공원', '성이시돌목장', '카멜리아힐', '아날로그감귤밭']","[223, 59, 28, 22, 119, 174, 10, 91]",2.25,2.625,1.375,1.25,2.125,1.25,2.25,0.0,6,8
813,814,뜨거운제주,"['선녀와나무꾼', '아쿠아플라넷제주', '천지연폭포', '테디베어뮤지엄제주', '오설록티뮤지엄', '쇠소깍']","[83, 29, 5, 153, 22, 15]",1.1666666666666667,1.1666666666666667,1.0,1.0,1.0,1.1666666666666667,1.6666666666666667,0.6666666666666666,9,6
814,815,휴니와 함께하는 제쥬~~<3,"['오설록티뮤지엄', '성산일출봉', '하고수동해변', '우도', '세화해안도로', '협재해수욕장', '아침미소목장']","[22, 3, 310, 2, 534, 8, 43]",2.4285714285714284,2.7142857142857144,1.7142857142857142,1.4285714285714286,2.142857142857143,1.1428571428571428,2.4285714285714284,0.1428571428571428,4,7
815,816,"back to 5years, JEJU","['우도', '제주레일바이크', '메이즈랜드', '제주허브동산', '타보카월정리투명카약', '천지연폭포', '정방폭포', '카멜리아힐', '세계자동차&피아노박물관', '천제연폭포', '애월해안도로', '흑돼지거리']","[2, 50, 30, 84, 382, 5, 17, 10, 154, 20, 59, 329]",1.8333333333333333,2.5,1.5,1.3333333333333333,1.6666666666666667,1.0,2.083333333333333,0.1666666666666666,1,12
816,817,2박3일 제주도,"['이호테우해수욕장', '곽지해수욕장', '카멜리아힐', '제주다', '김녕성세기해변', '우도', '검멀레해변', '쇠소깍', '제주레일바이크']","[223, 31, 10, 903, 25, 2, 134, 15, 50]",1.8888888888888888,2.4444444444444446,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.8888888888888888,2.7777777777777777,0.0,6,9
817,818,제주도 쉬멍,"['샤이니숲길', '새별오름', '카멜리아힐', '귤밭76번지', '항파두리항몽유적지', '노리매공원', '성이시돌목장']","[271, 7, 10, 132, 123, 119, 174]",2.0,2.7142857142857144,1.0,1.0,1.8571428571428568,1.0,2.7142857142857144,0.5714285714285714,0,7
818,819,제주도여행 3박 4일,"['이중섭거리', '엉덩물계곡', '휴애리자연생활공원', '에코랜드테마파크']","[61, 245, 41, 18]",1.75,2.75,1.0,1.0,2.0,1.25,3.0,0.5,3,4
819,820,제주,"['용연', '이호-내도해안도로', '이호테우해수욕장', '애월해안도로']","[103, 611, 223, 59]",2.5,3.0,1.5,2.5,2.0,1.0,1.5,0.0,5,4
820,821,제주맛집,"['모라이', '종달리해변', '월정리해변']","[861, 491, 13]",2.6666666666666665,3.0,1.0,1.6666666666666667,2.0,1.3333333333333333,3.0,0.0,5,3
821,822,제주도 푸른밤,"['용두암', '외돌개', '새연교', '쇠소깍', '섭지코지', '우도', '성산일출봉']","[37, 49, 76, 15, 9, 2, 3]",2.7142857142857144,3.0,2.0,1.2857142857142858,1.8571428571428568,0.5714285714285714,3.0,0.4285714285714285,8,7
822,823,Hello 제주도! 3박 4일간의 제주도 초면여행,"['협재해수욕장', '오설록티뮤지엄', '제주다', '카멜리아힐', '주상절리대', '천지연폭포', '새연교', '김영갑갤러리두모악', '섭지코지', '성산일출봉', '월정리해변', '메이즈랜드', '용두암', '용연']","[8, 22, 903, 10, 16, 5, 76, 145, 9, 3, 13, 30, 37, 103]",2.0,2.2857142857142856,1.2142857142857142,1.5714285714285714,1.7142857142857142,0.7857142857142857,2.2857142857142856,0.4285714285714285,1,14
823,824,제주2박3일가족여행,"['한림공원', '용머리해안', '성산일출봉', '우도', '섭지코지', '아쿠아플라넷제주', '천지연폭포', '에코랜드테마파크']","[28, 24, 3, 2, 9, 29, 5, 18]",2.5,2.625,1.875,1.0,2.625,0.25,2.375,0.125,7,8
824,825,제주도여행~~,"['제주목관아', '관덕정', '용두암', '탑동해변공연장', '한림공원', '한림공원', '협재해수욕장', '오설록티뮤지엄', '이니스프리제주하우스', '하늘여행행글라이더체험장', '카멜리아힐', '산방산탄산온천', '산방산탄산온천', '천지연폭포', '새연교', '이중섭거리', '정방폭포', '쇠소깍', '섭지코지', '우도', '성산일출봉', '수목원테마공원']","[127, 102, 37, 377, 28, 28, 8, 22, 179, 313, 10, 38, 38, 5, 76, 61, 17, 15, 9, 2, 3, 602]",1.8636363636363635,2.5454545454545454,1.4545454545454546,1.181818181818182,1.5454545454545454,0.9090909090909092,2.136363636363636,0.5909090909090909,1,22
825,826,제주도 힐링여행,"['이중섭거리', '주상절리대', '중문관광단지']","[61, 16, 55]",1.3333333333333333,2.0,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.0,11,3
826,827,4박 5일 제주도 여행,"['천제연폭포', '주상절리대', '한라산영실코스', '성산일출봉', '우도', '광치기해변', '제주절물자연휴양림']","[20, 16, 27, 3, 2, 52, 32]",2.857142857142857,3.0,1.8571428571428568,1.1428571428571428,2.142857142857143,0.1428571428571428,2.571428571428572,0.5714285714285714,7,7
827,828,"[올레길 걷기] 8, 9, 10코스","['약천사', '대포포구', '주상절리대', '베릿네오름', '중문색달해변', '논짓물', '대평포구', '대평포구', '박수기정', '볼레낭길', '월라봉', '안덕계곡', '화순금모래해수욕장', '제주올레10코스', '화순금모래해수욕장', '용머리해안', '송악산', '섯알오름', '협재해수욕장', '모슬포항']","[117, 834, 16, 390, 573, 314, 387, 387, 182, 795, 900, 79, 280, 247, 280, 24, 65, 325, 8, 187]",2.55,2.85,1.7,1.6,2.3,0.5,2.8,0.5,8,20
828,829,제주 캠핑카 여행 ,"['제주카약', '이호테우해수욕장', '이호테우해수욕장', '제주공룡랜드[휴장중]', '애월해안도로', '환상숲곶자왈공원', '더마파크', '외돌개', '위미항', '위미항', '코코몽에코파크', '검멀레해변', '하고수동해변', '하고수동해변', '협재해수욕장', '월정리해변', '제주김녕미로공원', '비자림', '용눈이오름', '제주카약']","[350, 223, 223, 144, 59, 67, 155, 49, 488, 488, 199, 134, 310, 310, 8, 13, 42, 4, 26, 350]",2.4,2.85,1.6,2.15,1.6,1.5,2.7,0.4,5,20
829,830,3박 4일 커플 여행,"['한라산국립공원', '백록담', '한라산국립공원', '넥슨컴퓨터박물관', '중문관광단지']","[14, 44, 14, 142, 55]",2.0,2.0,2.2,0.6,2.2,0.8,2.6,1.2,0,5
830,831,제주다,"['월정리해변', '성산일출봉', '비자림']","[13, 3, 4]",2.333333333333333,3.0,2.333333333333333,1.3333333333333333,3.0,0.3333333333333333,3.0,0.3333333333333333,7,3
831,832,직접 따고 먹는 제주 감귤 및 딸기 체험,"['감귤박물관', '단산', '제주햇살농원']","[87, 357, 1065]",1.3333333333333333,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.0,2,3
832,833,JEJUDO,"['이호테우해수욕장', '곽지해수욕장', '협재해수욕장', '오설록티뮤지엄', '박물관은살아있다', '제주러브랜드[휴업중]', '화순금모래해수욕장', '용머리해안', '한라산영실코스']","[223, 31, 8, 22, 62, 80, 280, 24, 27]",2.0,2.111111111111111,1.5555555555555556,1.8888888888888888,2.0,1.3333333333333333,2.4444444444444446,0.4444444444444444,3,9
833,834,"2박3일 초,중,고 동창들 모여라","['월정리해변', '우도', '우도', '섭지코지', '카멜리아힐', '협재해수욕장']","[13, 2, 2, 9, 10, 8]",2.5,2.833333333333333,2.1666666666666665,1.6666666666666667,2.833333333333333,0.6666666666666666,2.833333333333333,0.0,8,6
834,835,3대가 함께하는 가족여행,"['쇠와꽃승마장', '아쿠아플라넷제주', '성산일출봉', '섭지코지', '섭지코지', '박물관은살아있다', '쇠소깍', '제주올레7-1코스', '새연교', '중문관광단지', '중문관광단지', '오설록티뮤지엄', '서광승마장', '새별오름', '환상숲곶자왈공원', '연화못', '해녀의태왁', '이호테우해수욕장']","[483, 29, 3, 9, 9, 62, 15, 503, 76, 55, 55, 22, 581, 7, 67, 228, 578, 223]",1.7777777777777777,2.055555555555556,1.5,1.2222222222222223,1.2777777777777777,1.5555555555555556,2.388888888888889,0.3333333333333333,11,18
835,836,가족끼리 제주도 문화.맛집 여행 1박2일,"['유민미술관', '바당미술관', '유민미술관', '방주교회', '이니스프리제주하우스', '오설록티뮤지엄', '제주다', '제주민속촌']","[253, 589, 253, 75, 179, 22, 903, 74]",0.375,0.5,0.75,1.0,0.875,1.0,2.375,1.125,2,8
836,837,[제주] 친구와 함께 떠나는 2박 3일 자유제주,"['에코랜드테마파크', '월정리해변', '월정리해안도로', '용눈이오름', '우도', '정방폭포', '이중섭거리', '용머리해안', '한림공원', '곽지해수욕장']","[18, 13, 707, 26, 2, 17, 61, 24, 28, 31]",2.3,2.9,1.6,1.5,2.6,0.6,2.7,0.3,8,10
837,838,3박 4일 가족 제주여행,"['애월해안도로', '만장굴', '우도', '검멀레해변', '우도', '성산일출봉', '제주베니스랜드', '에코랜드테마파크', '제주돌문화공원', '이중섭거리', '천지연폭포', '월정리해변', '월정리해변']","[59, 6, 2, 134, 2, 3, 114, 18, 82, 61, 5, 13, 13]",2.1538461538461537,2.6153846153846154,1.6923076923076923,1.4615384615384617,2.076923076923077,0.9230769230769232,2.6153846153846154,0.5384615384615384,4,13
838,839,목금토일 제주여행!,"['탑동해변공연장', '에코랜드테마파크', '마방목지', '용담/용두암해안도로', '제주러브랜드[휴업중]', '애월해안도로', '애월한담해안산책로', '곽지해수욕장', '협재해수욕장', '산방산탄산온천', '용머리해안', '송악산', '오설록티뮤지엄', '카멜리아힐', '중문색달해변', '주상절리대', '천지연폭포', '이중섭거리', '정방폭포', '쇠소깍', '섭지코지', '섭지코지', '섭지코지', '성산일출봉', '성산일출봉', '톨칸이', '우도', '검멀레해변', '지미봉', '하고수동해변', '월정리해변', '김녕성세기해변']","[377, 18, 93, 244, 80, 59, 19, 31, 8, 38, 24, 65, 22, 10, 573, 16, 5, 61, 17, 15, 9, 9, 9, 3, 3, 545, 2, 134, 219, 310, 13, 25]",2.28125,2.71875,1.6875,1.5,2.09375,0.75,2.59375,0.375,4,32
839,840,겨울제주,"['협재해수욕장', '카멜리아힐', '비자림', '용눈이오름', '월정리해변', '섭지코지', '한라산영실코스', '산방산탄산온천']","[8, 10, 4, 26, 13, 9, 27, 38]",2.25,2.625,1.875,1.375,2.5,0.5,2.625,0.25,8,8
840,841,honey bunch,"['에코랜드테마파크', '산굼부리', '섭지코지', '우도', '성산일출봉', '아쿠아플라넷제주', '제주유리의성', '천지연폭포', '이니스프리제주하우스']","[18, 21, 9, 2, 3, 29, 78, 5, 179]",2.0,2.111111111111111,1.8888888888888888,0.8888888888888888,2.2222222222222223,0.7777777777777778,2.4444444444444446,0.4444444444444444,0,9
841,842,3박4일 꼬맹이들 제주여행,"['헬로키티아일랜드', '제주유리박물관', '1100고지', '중문관광단지', '테디베어뮤지엄제주', '쇠소깍', '우도', '만장굴', '제주러브랜드[휴업중]']","[110, 176, 105, 55, 153, 15, 2, 6, 80]",1.3333333333333333,1.4444444444444444,1.4444444444444444,1.0,1.4444444444444444,1.2222222222222223,2.555555555555556,0.8888888888888888,10,9
842,843,제주도 2박 3일 커플여행,"['협재해수욕장', '쇠소깍', '쇠소깍', '황우지해안열두굴', '정방폭포', '아쿠아플라넷제주', '섭지코지', '해맞이해안로', '제주절물자연휴양림', '월정리해변', '김녕성세기해변']","[8, 15, 15, 368, 17, 29, 9, 394, 32, 13, 25]",2.090909090909091,2.727272727272727,1.7272727272727273,1.7272727272727273,2.0,1.4545454545454546,2.8181818181818183,0.0909090909090909,5,11
843,844,제주 봄여행 3월중순,"['영주산', '민오름', '제주돌문화공원', '걸매생태공원', '걸매예술마을', '군산']","[301, 428, 82, 268, 475, 141]",2.0,2.333333333333333,1.8333333333333333,0.6666666666666666,2.333333333333333,0.5,2.5,1.0,0,6
844,845,제주도 11월 2박3일 워크샵,"['성이시돌목장', '서귀포잠수함', '돈내코유원지', '산방산']","[174, 88, 323, 60]",2.5,2.75,1.5,1.5,1.25,1.5,3.0,0.5,6,4
845,846,"[올레길 걷기] 10-1, 11, 12코스","['제주올레10-1코스', '굴동포구', '가파초등학교마라분교장', '모슬포항', '제주올레11코스', '모슬포항', '모슬봉', '무릉곶자왈']","[517, 922, 824, 187, 571, 187, 720, 468]",1.25,2.25,1.125,1.25,1.375,0.375,2.125,0.125,9,8
846,847,먹고 또 먹는 3박4일 제주여행,"['용두암', '제주러브랜드[휴업중]', '카멜리아힐', '본태박물관', '주상절리대', '성읍민속마을', '산굼부리', '광치기해변', '성산일출봉', '비자림']","[37, 80, 10, 108, 16, 58, 21, 52, 3, 4]",2.0,2.3,1.7,1.3,2.0,0.2,2.8,0.8,0,10
