,alltag,contentsid,title,address,roadaddress,tag,introduction,latitude,longitude,postcode,phoneno,contentscd.value,contentscd.label,contentscd.refId,region1cd.value,region1cd.label,region1cd.refId,region2cd.value,region2cd.label,region2cd.refId,repPhoto.descseo,repPhoto.photoid.photoid,repPhoto.photoid.imgpath,repPhoto.photoid.thumbnailpath,인기점수
3622,"문화유적지,커플,아이,유도 및 안내시설,아주 어려움",CONT_000000000500444,연북정,제주특별자치도 제주시 조천읍 조천리 2690,제주특별자치도 제주시 조천읍 조천리 2690,"문화유적지,커플,아이,자연경관,문화관광,역사유적,어트랙션","임금에 대한 사모의 충정을 보내던 조선시대의 정자
· 제주시 조천읍 조천리
· 제주도 유형문화재 제3호
· 올레18코스",33.548126,126.64038,,,c1,관광지,contentscd>c1,region1,제주시,region>region1,15.0,조천,region1>15,Yeongbukjeong Pavilion ,19036.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/37c8a1a0-8774-4b53-8575-a52529702a76.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/198ceca6-88d8-4eab-95ed-6c2f6c21521e.jpg,13120.0
3655,"실내,액티비티,비.눈,사계절",CNTS_000000000022340,간세공방,제주특별자치도 서귀포시 서귀동 316-1,제주특별자치도 서귀포시 중정로 22,"실내,액티비티,비.눈,사계절,체험,레저/체험,어트랙션",올레여행자센터에 위치한 제주올레 기념품인 간세인형을 직접 만들 수 있는 체험 공방,33.247406,126.55873,63592,064-762-2167,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,21.0,서귀포시내,region2>21,Ganse Doll Workshop @ Jeju Olle Tourist Center,14030.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/eff7d8d0-63e6-44e9-b7a0-d18dc64cb715.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/6b847e65-230e-4a83-895f-e1888ec339ec.jpg,13097.0
2475,"부모,커플,혼자,친구,아이,사계절",CNTS_200000000009500,SM 디지털아트 뮤지엄,제주특별자치도 제주시 애월읍 신엄리 2768-7,제주특별자치도 제주시 애월읍 애월해안로 516-7,"부모,커플,혼자,친구,아이,사계절,실내관광지,문화관광,어린이,어트랙션","빌라드애월호텔 전시관으로 기간별로 다양한 전시를 만나볼 수 있다.
",33.4770982,126.3602203,,064-799-7578,c1,관광지,contentscd>c1,region1,제주시,region>region1,12.0,애월,region1>12,SM디지털아트뮤지엄,2019022566361.0,https://api.cdn.visitjeju.net/photomng/imgpath/201911/19/210756cd-4590-42b6-9819-5a655c8cab08.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201911/19/d38e1fcd-5281-46fa-b6ff-f746bace6983.JPG,13092.0
3671,"경관/포토,친구,커플,부모,아이,맑음,동굴,편의점,아주 어려움",CONT_000000000500045,검멀레동굴,제주특별자치도 제주시 우도면,제주특별자치도 제주시 우도면,"경관/포토,친구,커플,부모,아이,맑음,동굴,자연경관,포토스팟,어린이",우도 8경 중 7경에 속하는 검은 모래가 있는 해안과 특이한 지형의 검멀레동굴,33.49634,126.96676,,--,c1,관광지,contentscd>c1,region3,섬 속의 섬,region>region3,31.0,우도,region3>31,검멀레동굴,2019022593157.0,https://api.cdn.visitjeju.net/photomng/imgpath/202112/06/9bbfb3c0-215f-4211-83c5-3fbe4c55710c.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/06/055468e4-33bc-425a-8a16-81baa2a9d821.JPG,13035.0
3467,"걷기/등산,친구,혼자,봄,가을",CNTS_000000000020314,제주올레 21코스,제주특별자치도 제주시 구좌읍 하도리 3204-1,제주특별자치도 제주시 구좌읍 하도리 3204-1,"올레,걷기/등산,친구,혼자,봄,가을,자연경관,도보여행,도보","제주 동부의 바다, 마을, 오름을 한 번에 체험할 수 있는 코스",33.523525,126.86349,,064-762-2190,c1,관광지,contentscd>c1,region1,제주시,region>region1,16.0,구좌,region1>16,제주올레 21코스,2019022563308.0,https://api.cdn.visitjeju.net/photomng/imgpath/201910/01/2e5ccf20-2e70-4216-843e-a1cf80c5562f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201910/01/9b14d822-4129-438c-bcd8-85a13f939113.jpg,12998.0
4043,"해수욕장,해변,액티비티,아이,여름,야영장,캠핑장,실외",CNTS_000000000019768,김녕해수욕장야영장,제주특별자치도 제주시 구좌읍 김녕리 497-4,제주특별자치도 제주시 구좌읍 해맞이해안로 7-6,"해수욕장,해변,액티비티,아이,여름,야영장,캠핑장,자연경관,체험,레저/체험,물놀이,어린이,수상레저,캠핑,언택트,어트랙션",아름다운 김녕해수욕장과 풍차해안을 마주할 수 있는 멋진 야영장,33.55699,126.7602,,064-784-8679,c1,관광지,contentscd>c1,region1,제주시,region>region1,16.0,구좌,region1>16,김녕해수욕장야영장,6322.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f581a7c0-8fd1-4f2e-b466-9f583104ffb5.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/70347c35-1442-43db-8458-45bf528eb7cf.jpg,12890.0
469,"액티비티,친구,커플,맑음,가을",CNTS_000000000018946,우도스쿠터여행,제주특별자치도 제주시 우도면 2395-5,제주특별자치도 제주시 우도면 2395-5,"액티비티,친구,커플,맑음,가을,체험,레저/체험,어트랙션","스쿠터, 자전거 대여점",33.509293,126.94373,,064-783-0456,c1,관광지,contentscd>c1,region3,섬 속의 섬,region>region3,31.0,우도,region3>31,우도스쿠터여행,4027.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b17ce153-5e52-43d8-a3fe-a94f7c281edd.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a0017720-3f04-435b-b1c6-0c817117963a.gif,12859.0
4204,"올레,걷기/등산,친구,봄,가을",CNTS_000000000020231,제주올레 2코스,제주특별자치도 서귀포시 성산읍 고성리 2563-3,제주특별자치도 서귀포시 성산읍 고성리 2563-3,"올레,걷기/등산,친구,봄,가을,자연경관,도보여행,도보",광치기해변에서 온평포구 까지,33.43367,126.8973,,064-762-2190,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,17.0,성산,region2>17,제주올레 2코스,2019022559668.0,https://api.cdn.visitjeju.net/photomng/imgpath/201908/14/9960a419-4355-4cae-a4c4-a456f14c82c6.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/14/8805858c-e133-43b9-b2f8-fb687f88fef9.jpg,12843.0
3106,"커플,혼자,친구,올레,공용주차장,현금결제,카드결제,화장실,무료 WIFI,아주 어려움",CNTS_000000000019926,올레여행자센터,제주특별자치도 서귀포시 서귀동 316-1,제주특별자치도 서귀포시 중정로 22,"커플,혼자,친구,올레,도보여행,도보,어트랙션",제주 여행자들의 베이스캠프,33.247406,126.55873,,064-762-2190,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,21.0,서귀포시내,region2>21,올레여행자센터,2019022594349.0,https://api.cdn.visitjeju.net/photomng/imgpath/202112/14/b49033b3-ddb7-45d9-b0b6-d962bf39a297.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/14/5f60f9cb-e91b-4923-89a2-b3d9135d6b63.JPG,12818.0
3740,"커플,친구,아이,체험관광,실내,부모,혼자,공용주차장,화장실",CNTS_000000000022173,제주 더팔팔농장,제주특별자치도 서귀포시 성산읍 신산리 1371-1,제주특별자치도 서귀포시 성산읍 독자봉로60번길 20,"커플,친구,아이,체험관광,실내,부모,혼자,체험,어린이,어트랙션","무화과, 한라봉, 레몬, 알로에 등을 하우스재배하고 있는 체험 농장",33.38571,126.871056,63634,--,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,17.0,성산,region2>17,JEJU THE 88 FARM,13201.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/89879137-8d83-430b-85bb-ffef19786a88.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ed1477be-9005-4734-9177-e4401e541fdb.jpg,12768.0
3734,"걷기/등산,맑음",CNTS_000000000018419,제주대학교 가는길,제주특별자치도 제주시 아라1동 1,제주특별자치도 제주시 제주대학로 102,"걷기/등산,맑음,도보여행,도보,봄꽃,벚꽃",계절마다 바뀌는 멋진 드라이브 코스를 선사하는 제주대학교 주변 도로,33.455303,126.561615,63243,--,c1,관광지,contentscd>c1,region1,제주시,region>region1,11.0,제주시내,region1>11,제주대학교 가는길,2019022587865.0,https://api.cdn.visitjeju.net/photomng/imgpath/202111/10/1fd1a612-0fcf-46a4-9031-5001e6c543f0.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/10/6d906d0c-3c10-4bce-abec-eaddb8e23bde.JPG,12752.0
3476,"해변,드라이브,맑음,가을",CNTS_000000000019012,형제해안도로,제주특별자치도 서귀포시 대정읍 상모리 1649-1,제주특별자치도 서귀포시 대정읍 상모리 1649-1,"해변,드라이브,맑음,가을",형제섬과 마라도의 풍경을 즐기다,33.201102619182144,126.26553679882818,,--,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,22.0,대정,region2>22,형제해안도로,2019022561649.0,https://api.cdn.visitjeju.net/photomng/imgpath/201909/06/79d57693-c497-4dff-926a-d2cd949ffe33.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201909/06/f068602a-81ca-4e69-be48-87d2b2fd1b7d.jpg,12674.0
3654,"실내,미술/박물관,비.눈,사계절,실내,하,공연/전시,1시간 미만",CNTS_000000000020416,아라리오뮤지엄탑동시네마,제주특별자치도 제주시 삼도2동 1261-8,제주특별자치도 제주시 삼도2동 1261-8,"실내,미술/박물관,비.눈,사계절,실내관광지,문화관광,어트랙션",원도심속 버려진 건물을 개조해 만든 전시관,33.51742,126.52344,,--,c1,관광지,contentscd>c1,region1,제주시,region>region1,11.0,제주시내,region1>11,아라리오뮤지엄탑동시네마,8547.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3b15f398-8e0b-40be-82d4-37e9916fbab5.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/76315b9d-22e6-42bb-ab9d-13d992641003.gif,12665.0
2998,"커플,친구,혼자,액티비티,공용주차장,화장실,음료대,유도 및 안내시설,아주 어려움",CONT_000000000500318,서귀포 궁도장(천지정),제주특별자치도 서귀포시 강정동 1475,제주특별자치도 서귀포시 중산간서로 97-40,"커플,친구,혼자,액티비티,자연경관,체험,레저/체험,어트랙션","겨울철 전지훈련장소로 최적인 궁도장, 천지정",33.2592301,126.4980473,,064-739-5444,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,21.0,서귀포시내,region2>21,Seogwipo Archery Range Cheonjijeong,18369.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a855c010-8e50-4225-836c-727765818ca7.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/11fa1179-dd5f-4220-807b-335bd8d715e5.jpg,12569.0
3845,"실내,미술/박물관,비.눈,사계절,실내관광지,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설,엘리베이터,단독접근가능,단차없음,청각장애인 접근성,시각장애인 접근성,저상버스 접근 가능,장애인 화장실,승강기,장애인 전용 주차장,수동 휠체어 대여 가능,테이블 비치,쉬움,실내,하,공연/전시,1시간 미만",CONT_000000000500540,제주국제평화센터,제주특별자치도 서귀포시 중문 관광로 227-24,제주특별자치도 서귀포시 중문 관광로 227-24,"실내,미술/박물관,비.눈,사계절,실내관광지,어트랙션",세계 평화의 섬 이미지 구현의 구심점 역할,33.2444,126.4219,,064-735-6550,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,24.0,중문,region2>24,International Peace Center Jeju ,19503.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7cdd9eb6-8040-4938-9e37-7bd5a9581608.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0de9a5a8-28be-4e30-ae14-49111fdadcfb.jpg,12438.0
1466,"일출,오름,걷기/등산,봄",CONT_000000000500646,큰사슴이오름,제주특별자치도 서귀포시 표선면 중산간동로,제주특별자치도 서귀포시 표선면 중산간동로,"일출,오름,걷기/등산,봄,자연경관,도보여행,도보",사슴이 노닐던 큰사슴이오름,33.4005,126.72963,,,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,26.0,표선,region2>26,Keunsaseumi Oreum Volcanic Cone ,20061.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/fbdacea9-fae2-42e1-8ede-c99f36b8423b.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/de073d5d-c1b2-4365-8c6e-55ba774692c8.jpg,12426.0
1243,"실내,미술/박물관,흐림,겨울,공용주차장,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터,단독접근가능,단차없음,시각장애인 접근성,장애인 화장실,승강기,장애인 전용 주차장,어려움,실내+실외,중,공연/전시,1시간 미만",CONT_000000000500579,제주항일기념관,제주특별자치도 제주시 조천읍 조천리 1156,제주특별자치도 제주시 조천읍 신북로 303,"실내,미술/박물관,흐림,겨울,실내관광지,어트랙션",제주인의 독립의지를 고스란히 담고 있는 성지,33.5415236,126.6425739,,064-783-2008,c1,관광지,contentscd>c1,region1,제주시,region>region1,15.0,조천,region1>15,Jeju Hangil Memorial Hall,19789.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8b7dc4da-409b-4205-9d11-38fc371da2fc.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d04db144-cd13-4c9a-8c4d-8b1fe5ffde89.jpg,12325.0
3021,"문화유적지,흐림,겨울,자연경관,문화관광,역사유적,공용주차장,화장실,유도 및 안내시설,아주 어려움",CONT_000000000500138,대정향교,제주특별자치도 서귀포시 안덕면 사계리 3126-1,제주특별자치도 서귀포시 안덕면 향교로 165-17,"문화유적지,흐림,겨울,자연경관,문화관광,역사유적",서귀포시 안덕면 사계리에 있는 조선시대의 향교,33.23958,126.2884,63528,064-794-7944,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,23.0,안덕,region2>23,대정향교,2019022594955.0,https://api.cdn.visitjeju.net/photomng/imgpath/202112/20/255bbc57-b713-4b54-9143-4ed92e9d7961.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/20/bdc8e621-1118-44b4-aa4e-77aed39c14a8.jpg,12299.0
3886,"요트,액티비티,부모,맑음,현금결제,카드결제,화장실",CONT_000000000500613,차귀도요트,제주특별자치도 제주시 한경면 한경해안로 156 2층,제주특별자치도 제주시 한경면 한경해안로 156 2층,"요트,액티비티,부모,맑음,체험,레저/체험,어트랙션","요트와 함께 즐기는 해상관광 및 야생돌고래탐방, 스노클링 및 체험낚시",33.32392,126.16601,,064-773-1321,c1,관광지,contentscd>c1,region1,제주시,region>region1,14.0,한경,region1>14,차귀도요트,2019022571700.0,https://api.cdn.visitjeju.net/photomng/imgpath/202007/10/3f80b8a6-53e5-47c8-bc00-794cade65ba4.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202007/10/32cd9f36-7990-4552-a954-22e5b9da4c87.jpg,12294.0
880,"경관/포토,맑음,봄",CNTS_000000000019988,성읍목장,제주특별자치도 서귀포시 표선면 성읍리 1734,제주특별자치도 서귀포시 표선면 성읍리 1734,"경관/포토,맑음,봄,포토스팟,어트랙션",4계절 내내 탁 트인 경관을 자랑해 사진 촬영 포인트로 유명한 성읍목장,33.404278,126.791985,,--,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,26.0,표선,region2>26,Seongeup Ranch,6817.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d3665aa5-bb00-472d-9886-06e3337d9515.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/6af77481-27f5-4a5e-935c-61bab62cf8da.jpg,12189.0
4094,"커플,친구,체험관광,드라이브,액티비티,오름",CNTS_000000000022040,제라진 제주오프로드 사파리,제주특별자치도 제주시 조천읍 선흘리 624-4,제주특별자치도 제주시 조천읍 선교로 33,"커플,친구,체험관광,드라이브,액티비티,오름,체험,레저/체험,어트랙션",오름사이로 짜릿하게 즐기는 오프로드랠리,33.4777041,126.7135515,,070-8880-3900,c1,관광지,contentscd>c1,region1,제주시,region>region1,15.0,조천,region1>15,제라진 제주오프로드 사파리,12533.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/862d63bd-2ef5-476c-b026-9da10b5f309e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e2d61951-d694-4294-a255-509281ec2e1d.jpg,12142.0
3337,"친구,체험관광,액티비티,사계절,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,카드결제,현금결제,탐나는전, 제로페이 등,영어,,승강기,아주 어려움,실내,하,,1~2시간",CNTS_200000000011113,레이저서바이벌M,제주특별자치도 제주시 연동 262-8,제주특별자치도 제주시 신광로 58 4층,"친구,체험관광,액티비티,사계절,체험,레저/체험,어트랙션",현실에서 즐기는 실내형 서든어택!,33.4870349,126.4897301,-,064-747-5422,c1,관광지,contentscd>c1,region1,제주시,region>region1,11.0,제주시내,region1>11,레이저서바이벌M,2019022589167.0,https://api.cdn.visitjeju.net/photomng/imgpath/202111/15/09312989-4825-478e-84e5-bdf9f10ee8bd.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/15/2dca6662-8c8d-41d7-8a90-9bc3f96c7c76.jpg,12096.0
3338,"친구,체험관광,액티비티,사계절,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,카드결제,현금결제,탐나는전, 제로페이 등,영어,,승강기,아주 어려움,실내,하,,1~2시간",CNTS_200000000011113,레이저서바이벌M,제주특별자치도 제주시 연동 262-8,제주특별자치도 제주시 신광로 58 4층,"친구,체험관광,액티비티,사계절,체험,레저/체험,어트랙션",현실에서 즐기는 실내형 서든어택!,33.4870349,126.4897301,-,064-747-5422,c1,관광지,contentscd>c1,region1,제주시,region>region1,11.0,제주시내,region1>11,레이저서바이벌M,2019022589167.0,https://api.cdn.visitjeju.net/photomng/imgpath/202111/15/09312989-4825-478e-84e5-bdf9f10ee8bd.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/15/2dca6662-8c8d-41d7-8a90-9bc3f96c7c76.jpg,12096.0
4062,"문화유적지,맑음,공용주차장,유도 및 안내시설,단차없음,어려움",CONT_000000000500558,제주성지,제주특별자치도 제주시 오현길 61,제주특별자치도 제주시 오현길 61,"문화유적지,맑음,문화관광,역사유적",제주도기념물 제3호로 지정된 탐라국 수부(首府)의 성곽으로 축성,33.510372,126.52607,,064-750-7224,c1,관광지,contentscd>c1,region1,제주시,region>region1,11.0,제주시내,region1>11,Jeju Fortress,19637.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5a14c28f-9210-449a-9e9c-66b855893e9e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/56184df1-3a6d-413f-96d5-ebd6788631ad.jpg,12095.0
4110,"실내,미술/박물관,부모,비.눈,사계절,실내관광지,어트랙션,공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,단독접근가능,단차없음,저상버스 접근 가능,장애인 화장실,장애인 전용 주차장,어려움,실내,중,공연/전시,1시간 미만",CONT_000000000500023,갓전시관[임시휴관중],제주특별자치도 제주시 조천읍 남조로 1904,제주특별자치도 제주시 조천읍 남조로 1904,"실내,미술/박물관,부모,비.눈,사계절,실내관광지,어트랙션",문화유산을 배우고 체험하는 공간,33.436024,126.671844,,070-8656-6885,c1,관광지,contentscd>c1,region1,제주시,region>region1,15.0,조천,region1>15,Gat Exhibition Hall ,16997.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c29255fc-704b-40ef-baa0-729fe2ae04cd.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f1c3afc3-6985-44fd-a670-5d2bd433bb6f.jpg,12074.0
3558,"커플,친구,맑음,경관/포토,휴식/힐링,봄,여름,자연경관,포토스팟,녹차,어트랙션,공용주차장,현금결제,카드결제,화장실,음료대",CNTS_000000000020260,서귀다원,제주특별자치도 서귀포시 상효동 산 118,제주특별자치도 서귀포시 상효동 산 118,"커플,친구,맑음,경관/포토,휴식/힐링,봄,여름,자연경관,포토스팟,녹차,어트랙션",제주도 한라산 해발 250m 청정지역에서 재배된 제주 청정 유기농 녹차 공원,33.312805,126.596466,,064-733-0632,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,21.0,서귀포시내,region2>21,Seogwi Dawon,8109.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/cfafbc7a-0461-4a4b-843c-740c944ded2b.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/385678f3-aa90-45ee-847d-adb58341d625.gif,12073.0
2705,"부모,커플,혼자,친구,경관/포토,휴식/힐링,문화유적지,사계절,청년,중/장년,노년,휴식/치유,공용주차장,현금결제,카드결제,화장실,편의점,카드결제,현금결제,실외,하,1시간 미만",CNTS_200000000007157,사계 용머리해안 (해산물),제주특별자치도 서귀포시 안덕면 사계리 118-3,제주특별자치도 서귀포시 안덕면 사계남로216번길 28,"부모,커플,혼자,친구,경관/포토,휴식/힐링,문화유적지,사계절,청년,중/장년,노년,휴식/치유,자연경관,역사유적,포토스팟",서귀포 산방산 해안에 자리 잡은 용머리해안. 수천 만 년 동안 층층이 쌓인 암벽으로 이루어진 용머리 해안은 서귀포에서도 손에 꼽히는 자연명소이다.,33.2336721,126.311389,,,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,23.0,안덕,region2>23,사계 용머리해안,2018052301305.0,https://api.cdn.visitjeju.net/photomng/imgpath/201807/04/a62307e1-f5db-4afe-b421-be203fd08a78.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/04/59050f1f-ab1d-47ff-936b-71e7a264d803.jpg,11985.0
4064,"야영장,캠핑장,액티비티,흐림,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,아주 어려움",CONT_000000000500242,벨리타,제주특별자치도 제주시 조천읍 중산간동로 1194,제주특별자치도 제주시 조천읍 중산간동로 1194,"야영장,캠핑장,액티비티,흐림,자연경관,체험,레저/체험,캠핑,언택트,어트랙션",제주도 오토캠핑장 벨리타는 선진캠핑 문화를 선도한다.,33.507736,126.69782,,070-7011-7274,c1,관광지,contentscd>c1,region1,제주시,region>region1,15.0,조천,region1>15,Belita Camping,17943.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e2d78527-c0df-4d07-afc4-955b1e0319b3.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/fba43b29-5d33-46f7-8e0d-b08fac12683e.gif,11974.0
1274,"해변,맑음,공용주차장",CNTS_000000000022377,성산포항,서귀포시 성산읍 성산리 347-9,서귀포시 성산읍 성산등용로 130-21,"해변,맑음,자연경관,어트랙션",제주특별자치도 서귀포시 성산읍에 있는 연안항,33.47211,126.9332,,--,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,17.0,성산,region2>17,성산포항,14251.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e7f98ed3-20e7-469a-9fa7-80f894a08cf7.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/3a33bca2-f93e-4799-8cc0-629a2fbb081b.jpg,11922.0
2628,"경관/포토,휴식/힐링,절,사찰,포토스팟,어트랙션",CNTS_200000000007377,효명사,제주특별자치도 서귀포시 남원읍 하례리 산 45,제주특별자치도 서귀포시 남원읍 516로 815-41,"경관/포토,휴식/힐링,절,사찰,포토스팟,어트랙션",한라산 중턱에 위치한 소박한 사찰,33.3420367,126.5884214,,064-733-4950,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,25.0,남원,region2>25,효명사,2018052304340.0,https://api.cdn.visitjeju.net/photomng/imgpath/201808/17/b81d8629-9d1a-4191-9d4d-1dfb48a914c3.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201808/17/af5e49d9-0249-4fa9-8784-3855c7e9d602.jpg,11871.0
3388,"승마,액티비티,흐림,가을,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,단차없음,어려움",CONT_000000000500004,알프스승마장포니,제주특별자치도 서귀포시 표선면 성읍리 475,제주특별자치도 서귀포시 표선면 서성일로 73,"승마,액티비티,흐림,가을,체험,레저/체험,어트랙션",제주도 최고의 경치와 최대의 부지를 자랑하는 아름다운 승마장,33.4112985,126.7819256,,064-787-3663,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,26.0,표선,region2>26,Alps Equestrian Center Pony,16919.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/aa49d155-0390-448c-b8fd-6f69b0e35bef.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/483edc35-d282-4886-b373-9fa6c6725001.gif,11855.0
3723,"웰니스,자연,숲,치유,현무암,부모",CNTS_200000000010333,파파빌레,제주특별자치도 제주시 조천읍 와흘리 165-8,제주특별자치도 제주시 조천읍 남조로 2185,"웰니스,자연,숲,치유,현무암,부모,자연경관,체험,어트랙션",‘파파빌레’는 드넓은 공간에 다양한 제주의 땅속 현무암의 모습을 보여주는 돌을 소재로 한 관광지다,33.4634233,126.6520259,,064-783-5599,c1,관광지,contentscd>c1,region1,제주시,region>region1,15.0,조천,region1>15,파파빌레,2019022581711.0,https://api.cdn.visitjeju.net/photomng/imgpath/202108/03/abe8bec4-750c-4d8e-afb9-5f96180bef0b.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202108/03/1dac31ce-d26a-43da-a033-4a03236219ff.jpg,11848.0
1482,"실내,미술/박물관,비.눈,흐림,사계절,실내관광지,문화관광,어트랙션,공용주차장,현금결제,화장실,편의점,단독접근가능,저상버스 접근 가능,쉬움",CNTS_000000000022531,프랑스샤르망,제주시 한림읍 명월리 384,제주시 한림읍 명상로 37,"실내,미술/박물관,비.눈,흐림,사계절,실내관광지,문화관광,어트랙션","프랑스 미술품, 골동품 등을 무료로 만날수 있는 창고형 미술관",33.3746,126.28119,,064-796-4467,c1,관광지,contentscd>c1,region1,제주시,region>region1,13.0,한림,region1>13,제주프랑스문화원,15185.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/518d73dc-da69-4b87-a694-ea140441cd3b.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/7fec4960-ee7e-4a02-bca0-598a6164279a.jpg,11812.0
3082,"예술,실내,미술/박물관,비.눈,겨울,실내관광지,미술관,문화관광,어트랙션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단독접근가능,단차없음,저상버스 접근 가능,장애인 화장실,장애인 전용 주차장,어려움",CONT_000000000500460,왈종미술관,제주특별자치도 서귀포시 동홍동 281-2,제주특별자치도 서귀포시 칠십리로214번길 30,"예술,실내,미술/박물관,비.눈,겨울,실내관광지,미술관,문화관광,어트랙션",제주의 풍요로움과 아름다움을 되세기게 하는 미술관,33.245224,126.5739,63597,064-763-3600,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,21.0,서귀포시내,region2>21,Walart Museum ,19116.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b00f25ec-42b7-4251-a7a5-531f077ea4b4.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/96cf9cff-0021-4e53-9a6d-ff3c2bd8d9d4.jpg,11799.0
